BitsFlipped,OutputOnes,OutputFraction,ErrorPerN,Probability,MC_Probability,MC_Trials,LevelRealTrials,ProbRegisterClean,ProbRegisterHit,ProbMSBIntact,ProbMSBLost,Log10TrialCount
29,51,0.1992187500,-0.0507812500,1.138664994890e-04,1.000000000000e-04,20000,22044,8.359294253823e-08,1.137829065465e-04,8.369825396381e-08,1.137828012351e-04,34.6431
29,52,0.2031250000,-0.0468750000,2.821405156779e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,2.821405156779e-05,4.076457876827e-09,2.820997510991e-05,34.0371
29,53,0.2070312500,-0.0429687500,7.277862122508e-05,0.000000000000e+00,20000,22044,7.816432760093e-06,6.496218846499e-05,7.879961228450e-06,6.489865999663e-05,34.4487
29,54,0.2109375000,-0.0390625000,9.897131354983e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,9.897131354983e-06,7.258503197872e-07,9.171281035195e-06,33.5822
29,55,0.2148437500,-0.0351562500,2.874058135462e-04,3.000000000000e-04,20000,22044,2.351348487215e-04,5.227096482469e-05,2.402765096744e-04,4.712930387182e-05,35.0452
29,56,0.2187500000,-0.0312500000,3.913111022468e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,3.913111022468e-05,3.101377305036e-05,8.117337174323e-06,34.1792
29,57,0.2226562500,-0.0273437500,3.178465199224e-03,4.000000000000e-03,20000,22044,3.011713134961e-03,1.667520642629e-04,3.144514181235e-03,3.395101798924e-05,36.0889
29,58,0.2265625000,-0.0234375000,5.069888262357e-04,6.000000000000e-04,20000,22044,0.000000000000e+00,5.069888262357e-04,4.995527505957e-04,7.436075639956e-06,35.2917
29,59,0.2304687500,-0.0195312500,2.027929633637e-02,2.155000000000e-02,20000,22044,1.880888589398e-02,1.470410442387e-03,2.026149974415e-02,1.779659221295e-05,36.8937
29,60,0.2343750000,-0.0156250000,3.680959031683e-03,3.800000000000e-03,20000,22044,0.000000000000e+00,3.680959031683e-03,3.675928443342e-03,5.030588341080e-06,36.1526
29,61,0.2382812500,-0.0117187500,6.945192151184e-02,6.800000000000e-02,20000,22044,6.169677161977e-02,7.755149892066e-03,6.944556561805e-02,6.355893794200e-06,37.4283
29,62,0.2421875000,-0.0078125000,1.372953333736e-02,1.425000000000e-02,20000,22044,0.000000000000e+00,1.372953333736e-02,1.372649560523e-02,3.037732138115e-06,36.7243
29,63,0.2460937500,-0.0039062500,1.326860843608e-01,1.315000000000e-01,20000,22044,1.107220187901e-01,2.196406557070e-02,1.326848916737e-01,1.192687160590e-06,37.7095
29,64,0.2500000000,0.0000000000,2.693232905121e-02,2.645000000000e-02,20000,22044,0.000000000000e+00,2.693232905121e-02,2.693152644232e-02,8.026088919670e-07,37.0169
29,65,0.2539062500,0.0039062500,1.372762290730e-01,1.363500000000e-01,20000,22044,1.107220187901e-01,2.655421028289e-02,1.372758959847e-01,3.330882794658e-07,37.7243
29,66,0.2578125000,0.0078125000,3.377506856622e-02,3.440000000000e-02,20000,22044,0.000000000000e+00,3.377506856622e-02,3.377492579405e-02,1.427721669057e-07,37.1153
29,67,0.2617187500,0.0117187500,7.953876318193e-02,7.715000000000e-02,20000,22044,6.169677161977e-02,1.784199156215e-02,7.953870699833e-02,5.618360396649e-08,37.4872
29,68,0.2656250000,0.0156250000,3.207167934186e-02,3.230000000000e-02,20000,22044,0.000000000000e+00,3.207167934186e-02,3.207166625585e-02,1.308600715489e-08,37.0928
29,69,0.2695312500,0.0195312500,4.044263728068e-02,3.925000000000e-02,20000,22044,1.880888589398e-02,2.163375138670e-02,4.044263232902e-02,4.951658442427e-09,37.1935
29,70,0.2734375000,0.0234375000,2.407941615495e-02,2.535000000000e-02,20000,22044,0.000000000000e+00,2.407941615495e-02,2.407941562063e-02,5.343154899336e-10,36.9683
29,71,0.2773437500,0.0273437500,1.878974220635e-02,2.000000000000e-02,20000,22044,3.011713134961e-03,1.577802907139e-02,1.878974202368e-02,1.826671119304e-10,36.8606
29,72,0.2812500000,0.0312500000,1.828197424692e-02,1.755000000000e-02,20000,22044,0.000000000000e+00,1.828197424692e-02,1.828197424167e-02,5.250142142843e-12,36.8487
29,73,0.2851562500,0.0351562500,7.652287223126e-03,7.800000000000e-03,20000,22044,2.351348487215e-04,7.417152374405e-03,7.652287221188e-03,1.938010950690e-12,36.4705
29,74,0.2890625000,0.0390625000,1.388056835321e-02,1.440000000000e-02,20000,22044,0.000000000000e+00,1.388056835321e-02,1.388056835320e-02,1.550497922623e-14,36.7291
29,75,0.2929687500,0.0429687500,1.418204965305e-02,1.510000000000e-02,20000,22044,7.816432760093e-06,1.417423322029e-02,1.418204965305e-02,1.593969826996e-15,36.7384
29,76,0.2968750000,0.0468750000,9.372238786500e-03,9.500000000000e-03,20000,22044,0.000000000000e+00,9.372238786500e-03,9.372238786500e-03,0.000000000000e+00,36.5585
29,77,0.3007812500,0.0507812500,1.416075637485e-02,1.350000000000e-02,20000,22044,8.359294253823e-08,1.416067278191e-02,1.416075637485e-02,0.000000000000e+00,36.7377
29,78,0.3046875000,0.0546875000,1.122031244144e-02,1.190000000000e-02,20000,22044,0.000000000000e+00,1.122031244144e-02,1.122031244144e-02,0.000000000000e+00,36.6367
29,79,0.3085937500,0.0585937500,3.648345067020e-03,3.750000000000e-03,20000,22044,1.210476156091e-10,3.648344945973e-03,3.648345067020e-03,0.000000000000e+00,36.1488
29,80,0.3125000000,0.0625000000,1.323772680806e-02,1.430000000000e-02,20000,22044,0.000000000000e+00,1.323772680806e-02,1.323772680806e-02,0.000000000000e+00,36.7085
29,81,0.3164062500,0.0664062500,1.935634099687e-03,1.250000000000e-03,20000,22044,0.000000000000e+00,1.935634099687e-03,1.935634099687e-03,0.000000000000e+00,35.8735
29,82,0.3203125000,0.0703125000,1.083985516046e-02,9.400000000000e-03,20000,22044,0.000000000000e+00,1.083985516046e-02,1.083985516046e-02,0.000000000000e+00,36.6217
29,83,0.3242187500,0.0742187500,1.036290056564e-02,8.850000000000e-03,20000,22044,0.000000000000e+00,1.036290056564e-02,1.036290056564e-02,0.000000000000e+00,36.6021
29,84,0.3281250000,0.0781250000,5.658573259406e-03,5.750000000000e-03,20000,22044,0.000000000000e+00,5.658573259406e-03,5.658573259406e-03,0.000000000000e+00,36.3394
29,85,0.3320312500,0.0820312500,5.804279145066e-03,6.200000000000e-03,20000,22044,0.000000000000e+00,5.804279145066e-03,5.804279145066e-03,0.000000000000e+00,36.3504
29,86,0.3359375000,0.0859375000,4.129718069239e-03,3.850000000000e-03,20000,22044,0.000000000000e+00,4.129718069239e-03,4.129718069239e-03,0.000000000000e+00,36.2026
29,87,0.3398437500,0.0898437500,3.514175457337e-03,4.000000000000e-03,20000,22044,0.000000000000e+00,3.514175457337e-03,3.514175457337e-03,0.000000000000e+00,36.1325
29,88,0.3437500000,0.0937500000,2.358865202897e-03,3.150000000000e-03,20000,22044,0.000000000000e+00,2.358865202897e-03,2.358865202897e-03,0.000000000000e+00,35.9594
29,89,0.3476562500,0.0976562500,2.599392148132e-03,2.700000000000e-03,20000,22044,0.000000000000e+00,2.599392148132e-03,2.599392148132e-03,0.000000000000e+00,36.0015
29,90,0.3515625000,0.1015625000,4.048043420467e-03,4.000000000000e-03,20000,22044,0.000000000000e+00,4.048043420467e-03,4.048043420467e-03,0.000000000000e+00,36.1939
29,91,0.3554687500,0.1054687500,7.703250114320e-04,6.500000000000e-04,20000,22044,0.000000000000e+00,7.703250114320e-04,7.703250114320e-04,0.000000000000e+00,35.4733
29,92,0.3593750000,0.1093750000,6.405780742095e-03,6.250000000000e-03,20000,22044,0.000000000000e+00,6.405780742095e-03,6.405780742095e-03,0.000000000000e+00,36.3932
29,93,0.3632812500,0.1132812500,8.252816726328e-03,7.800000000000e-03,20000,22044,0.000000000000e+00,8.252816726328e-03,8.252816726328e-03,0.000000000000e+00,36.5033
29,94,0.3671875000,0.1171875000,8.103119771957e-03,8.300000000000e-03,20000,22044,0.000000000000e+00,8.103119771957e-03,8.103119771957e-03,0.000000000000e+00,36.4953
29,95,0.3710937500,0.1210937500,3.801776272419e-03,4.100000000000e-03,20000,22044,0.000000000000e+00,3.801776272419e-03,3.801776272419e-03,0.000000000000e+00,36.1666
29,96,0.3750000000,0.1250000000,1.032451361531e-02,1.025000000000e-02,20000,22044,0.000000000000e+00,1.032451361531e-02,1.032451361531e-02,0.000000000000e+00,36.6005
29,97,0.3789062500,0.1289062500,2.310468801159e-03,2.250000000000e-03,20000,22044,0.000000000000e+00,2.310468801159e-03,2.310468801159e-03,0.000000000000e+00,35.9504
29,98,0.3828125000,0.1328125000,9.883555617084e-03,9.750000000000e-03,20000,22044,0.000000000000e+00,9.883555617084e-03,9.883555617084e-03,0.000000000000e+00,36.5816
29,99,0.3867187500,0.1367187500,1.040034503582e-02,1.105000000000e-02,20000,22044,0.000000000000e+00,1.040034503582e-02,1.040034503582e-02,0.000000000000e+00,36.6037
29,100,0.3906250000,0.1406250000,4.253087943920e-03,3.750000000000e-03,20000,22044,0.000000000000e+00,4.253087943920e-03,4.253087943920e-03,0.000000000000e+00,36.2154
29,101,0.3945312500,0.1445312500,4.631305149550e-03,4.900000000000e-03,20000,22044,0.000000000000e+00,4.631305149550e-03,4.631305149550e-03,0.000000000000e+00,36.2524
29,102,0.3984375000,0.1484375000,3.254564556294e-03,3.700000000000e-03,20000,22044,0.000000000000e+00,3.254564556294e-03,3.254564556294e-03,0.000000000000e+00,36.0992
29,103,0.4023437500,0.1523437500,3.149453804322e-03,3.450000000000e-03,20000,22044,0.000000000000e+00,3.149453804322e-03,3.149453804322e-03,0.000000000000e+00,36.0849
29,104,0.4062500000,0.1562500000,2.559873915061e-03,2.800000000000e-03,20000,22044,0.000000000000e+00,2.559873915061e-03,2.559873915061e-03,0.000000000000e+00,35.9949
29,105,0.4101562500,0.1601562500,2.597505112860e-03,2.300000000000e-03,20000,22044,0.000000000000e+00,2.597505112860e-03,2.597505112860e-03,0.000000000000e+00,36.0012
29,106,0.4140625000,0.1640625000,1.741189014299e-03,1.750000000000e-03,20000,22044,0.000000000000e+00,1.741189014299e-03,1.741189014299e-03,0.000000000000e+00,35.8275
29,107,0.4179687500,0.1679687500,1.856856490036e-03,1.550000000000e-03,20000,22044,0.000000000000e+00,1.856856490036e-03,1.856856490036e-03,0.000000000000e+00,35.8554
29,108,0.4218750000,0.1718750000,8.485655305336e-04,1.050000000000e-03,20000,22044,0.000000000000e+00,8.485655305336e-04,8.485655305336e-04,0.000000000000e+00,35.5153
29,109,0.4257812500,0.1757812500,1.939883312663e-03,2.050000000000e-03,20000,22044,0.000000000000e+00,1.939883312663e-03,1.939883312663e-03,0.000000000000e+00,35.8744
29,110,0.4296875000,0.1796875000,9.463171236956e-04,8.000000000000e-04,20000,22044,0.000000000000e+00,9.463171236956e-04,9.463171236956e-04,0.000000000000e+00,35.5627
29,111,0.4335937500,0.1835937500,1.328264981138e-03,1.000000000000e-03,20000,22044,0.000000000000e+00,1.328264981138e-03,1.328264981138e-03,0.000000000000e+00,35.7099
29,112,0.4375000000,0.1875000000,6.626270189718e-04,8.000000000000e-04,20000,22044,0.000000000000e+00,6.626270189718e-04,6.626270189718e-04,0.000000000000e+00,35.4079
29,113,0.4414062500,0.1914062500,1.404406008714e-03,1.400000000000e-03,20000,22044,0.000000000000e+00,1.404406008714e-03,1.404406008714e-03,0.000000000000e+00,35.7342
29,114,0.4453125000,0.1953125000,3.885212603060e-04,2.500000000000e-04,20000,22044,0.000000000000e+00,3.885212603060e-04,3.885212603060e-04,0.000000000000e+00,35.1761
29,115,0.4492187500,0.1992187500,1.171159765209e-03,1.450000000000e-03,20000,22044,0.000000000000e+00,1.171159765209e-03,1.171159765209e-03,0.000000000000e+00,35.6553
29,116,0.4531250000,0.2031250000,4.028126177402e-04,4.000000000000e-04,20000,22044,0.000000000000e+00,4.028126177402e-04,4.028126177402e-04,0.000000000000e+00,35.1918
29,117,0.4570312500,0.2070312500,8.158706031216e-04,6.000000000000e-04,20000,22044,0.000000000000e+00,8.158706031216e-04,8.158706031216e-04,0.000000000000e+00,35.4983
29,118,0.4609375000,0.2109375000,8.577723317260e-04,9.500000000000e-04,20000,22044,0.000000000000e+00,8.577723317260e-04,8.577723317260e-04,0.000000000000e+00,35.5200
29,119,0.4648437500,0.2148437500,4.751593612690e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,4.751593612690e-05,4.751593612690e-05,0.000000000000e+00,34.2635
29,120,0.4687500000,0.2187500000,5.782210433849e-04,4.500000000000e-04,20000,22044,0.000000000000e+00,5.782210433849e-04,5.782210433849e-04,0.000000000000e+00,35.3488
29,121,0.4726562500,0.2226562500,1.244855931423e-04,1.000000000000e-04,20000,22044,0.000000000000e+00,1.244855931423e-04,1.244855931423e-04,0.000000000000e+00,34.6818
29,122,0.4765625000,0.2265625000,2.782839768766e-04,4.000000000000e-04,20000,22044,0.000000000000e+00,2.782839768766e-04,2.782839768766e-04,0.000000000000e+00,35.0311
29,123,0.4804687500,0.2304687500,8.292407765939e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,8.292407765939e-05,8.292407765939e-05,0.000000000000e+00,34.5053
29,124,0.4843750000,0.2343750000,1.674605615635e-04,1.000000000000e-04,20000,22044,0.000000000000e+00,1.674605615635e-04,1.674605615635e-04,0.000000000000e+00,34.8106
29,125,0.4882812500,0.2382812500,5.544703868283e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,5.544703868283e-05,5.544703868283e-05,0.000000000000e+00,34.3305
29,126,0.4921875000,0.2421875000,9.226850099883e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,9.226850099883e-05,9.226850099883e-05,0.000000000000e+00,34.5517
29,127,0.4960937500,0.2460937500,3.929633249954e-05,5.000000000000e-05,20000,22044,0.000000000000e+00,3.929633249954e-05,3.929633249954e-05,0.000000000000e+00,34.1810
29,128,0.5000000000,0.2500000000,4.296371249919e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,4.296371249919e-05,4.296371249919e-05,0.000000000000e+00,34.2198
29,129,0.5039062500,0.2539062500,1.977392459447e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,1.977392459447e-05,1.977392459447e-05,0.000000000000e+00,33.8828
29,130,0.5078125000,0.2578125000,2.065249770435e-05,0.000000000000e+00,20000,22044,0.000000000000e+00,2.065249770435e-05,2.065249770435e-05,0.000000000000e+00,33.9016
29,131,0.5117187500,0.2617187500,1.705156369305e-05,1.000000000000e-04,20000,22044,0.000000000000e+00,1.705156369305e-05,1.705156369305e-05,0.000000000000e+00,33.8184
29,132,0.5156250000,0.2656250000,1.107876785274e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,1.107876785274e-06,1.107876785274e-06,0.000000000000e+00,32.6312
29,133,0.5195312500,0.2695312500,6.759665803190e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,6.759665803190e-06,6.759665803190e-06,0.000000000000e+00,33.4166
29,134,0.5234375000,0.2734375000,4.760143077997e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,4.760143077997e-07,4.760143077997e-07,0.000000000000e+00,32.2643
29,135,0.5273437500,0.2773437500,2.295584987090e-06,0.000000000000e+00,20000,22044,0.000000000000e+00,2.295584987090e-06,2.295584987090e-06,0.000000000000e+00,32.9476
29,136,0.5312500000,0.2812500000,2.047601904261e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,2.047601904261e-07,2.047601904261e-07,0.000000000000e+00,31.8979
29,137,0.5351562500,0.2851562500,6.589808012456e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,6.589808012456e-07,6.589808012456e-07,0.000000000000e+00,32.4055
29,138,0.5390625000,0.2890625000,7.242677529158e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,7.242677529158e-08,7.242677529158e-08,0.000000000000e+00,31.4466
29,139,0.5429687500,0.2929687500,1.569769492027e-07,0.000000000000e+00,20000,22044,0.000000000000e+00,1.569769492027e-07,1.569769492027e-07,0.000000000000e+00,31.7825
29,140,0.5468750000,0.2968750000,2.194034428991e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,2.194034428991e-08,2.194034428991e-08,0.000000000000e+00,30.9279
29,141,0.5507812500,0.3007812500,2.870942790560e-08,0.000000000000e+00,20000,22044,0.000000000000e+00,2.870942790560e-08,2.870942790560e-08,0.000000000000e+00,31.0447
29,142,0.5546875000,0.3046875000,4.752405987100e-09,0.000000000000e+00,20000,22044,0.000000000000e+00,4.752405987100e-09,4.752405987100e-09,0.000000000000e+00,30.2636
29,143,0.5585937500,0.3085937500,4.269990047345e-09,0.000000000000e+00,20000,22044,0.000000000000e+00,4.269990047345e-09,4.269990047345e-09,0.000000000000e+00,30.2171
29,144,0.5625000000,0.3125000000,8.083557470035e-10,0.000000000000e+00,20000,22044,0.000000000000e+00,8.083557470035e-10,8.083557470035e-10,0.000000000000e+00,29.4943
29,145,0.5664062500,0.3164062500,4.303767927052e-10,0.000000000000e+00,20000,22044,0.000000000000e+00,4.303767927052e-10,4.303767927052e-10,0.000000000000e+00,29.2205
29,146,0.5703125000,0.3203125000,1.215963656039e-10,0.000000000000e+00,20000,22044,0.000000000000e+00,1.215963656039e-10,1.215963656039e-10,0.000000000000e+00,28.6716
29,147,0.5742187500,0.3242187500,9.923186704787e-13,0.000000000000e+00,20000,22044,0.000000000000e+00,9.923186704787e-13,9.923186704787e-13,0.000000000000e+00,26.5833
29,148,0.5781250000,0.3281250000,7.760582002618e-12,0.000000000000e+00,20000,22044,0.000000000000e+00,7.760582002618e-12,7.760582002618e-12,0.000000000000e+00,27.4766
29,150,0.5859375000,0.3359375000,2.355240050941e-13,0.000000000000e+00,20000,22044,0.000000000000e+00,2.355240050941e-13,2.355240050941e-13,0.000000000000e+00,25.9587
30,0,0.0000000000,-0.2500000000,4.965508708961e-02,5.095000000000e-02,20000,22044,0.000000000000e+00,4.965508708961e-02,0.000000000000e+00,4.965508708961e-02,38.1766
30,1,0.0039062500,-0.2460937500,1.567555065204e-02,1.525000000000e-02,20000,22044,0.000000000000e+00,1.567555065204e-02,0.000000000000e+00,1.567555065204e-02,37.6758
30,2,0.0078125000,-0.2421875000,2.158379152577e-03,2.800000000000e-03,20000,22044,0.000000000000e+00,2.158379152577e-03,0.000000000000e+00,2.158379152577e-03,36.8147
30,3,0.0117187500,-0.2382812500,5.353668306684e-03,4.650000000000e-03,20000,22044,0.000000000000e+00,5.353668306684e-03,0.000000000000e+00,5.353668306684e-03,37.2093
30,4,0.0156250000,-0.2343750000,2.559317435062e-03,3.300000000000e-03,20000,22044,0.000000000000e+00,2.559317435062e-03,0.000000000000e+00,2.559317435062e-03,36.8887
30,5,0.0195312500,-0.2304687500,3.119826264674e-03,3.150000000000e-03,20000,22044,0.000000000000e+00,3.119826264674e-03,0.000000000000e+00,3.119826264674e-03,36.9747
30,6,0.0234375000,-0.2265625000,8.628886075006e-04,1.000000000000e-03,20000,22044,0.000000000000e+00,8.628886075006e-04,0.000000000000e+00,8.628886075006e-04,36.4166
30,7,0.0273437500,-0.2226562500,3.116653183229e-03,3.150000000000e-03,20000,22044,0.000000000000e+00,3.116653183229e-03,0.000000000000e+00,3.116653183229e-03,36.9743
30,8,0.0312500000,-0.2187500000,1.848478684873e-03,1.900000000000e-03,20000,22044,0.000000000000e+00,1.848478684873e-03,0.000000000000e+00,1.848478684873e-03,36.7474
30,9,0.0351562500,-0.2148437500,3.086759658057e-03,4.150000000000e-03,20000,22044,0.000000000000e+00,3.086759658057e-03,0.000000000000e+00,3.086759658057e-03,36.9701
30,10,0.0390625000,-0.2109375000,8.630769330749e-04,7.500000000000e-04,20000,22044,0.000000000000e+00,8.630769330749e-04,0.000000000000e+00,8.630769330749e-04,36.4167
30,11,0.0429687500,-0.2070312500,8.444032004285e-04,6.000000000000e-04,20000,22044,0.000000000000e+00,8.444032004285e-04,0.000000000000e+00,8.444032004285e-04,36.4072
30,12,0.0468750000,-0.2031250000,1.517781717377e-04,1.000000000000e-04,20000,22044,0.000000000000e+00,1.517781717377e-04,0.000000000000e+00,1.517781717377e-04,35.6618
30,13,0.0507812500,-0.1992187500,4.650728223248e-04,4.000000000000e-04,20000,22044,0.000000000000e+00,4.650728223248e-04,0.000000000000e+00,4.650728223248e-04,36.1481
30,14,0.0546875000,-0.1953125000,1.073747589319e-04,1.000000000000e-04,20000,22044,0.000000000000e+00,1.073747589319e-04,0.000000000000e+00,1.073747589319e-04,35.5115
30,15,0.0585937500,-0.1914062500,2.694673845458e-03,2.450000000000e-03,20000,22044,0.000000000000e+00,2.694673845458e-03,0.000000000000e+00,2.694673845458e-03,36.9111
30,16,0.0625000000,-0.1875000000,1.828192452782e-03,1.750000000000e-03,20000,22044,0.000000000000e+00,1.828192452782e-03,0.000000000000e+00,1.828192452782e-03,36.7426
